mention score,SIGIR 2012: Collaborative personalized tweet recommendation
method comparison,SIGIR 2012: Collaborative personalized tweet recommendation
method for,SIGIR 2012: Collaborative personalized tweet recommendation
ou jin,SIGIR 2012: Collaborative personalized tweet recommendation
parameter estimation,SIGIR 2012: Collaborative personalized tweet recommendation
retweet count,SIGIR 2012: Collaborative personalized tweet recommendation
retweet history,SIGIR 2012: Collaborative personalized tweet recommendation
retweets data mean average,SIGIR 2012: Collaborative personalized tweet recommendation
runtime convergence,SIGIR 2012: Collaborative personalized tweet recommendation
sandy harris,SIGIR 2012: Collaborative personalized tweet recommendation
semantic web,SIGIR 2012: Collaborative personalized tweet recommendation
shanghai jiao tong university,SIGIR 2012: Collaborative personalized tweet recommendation
shanghai jiao tong university no,SIGIR 2012: Collaborative personalized tweet recommendation
shenghua bao,SIGIR 2012: Collaborative personalized tweet recommendation
status count,SIGIR 2012: Collaborative personalized tweet recommendation
status history,SIGIR 2012: Collaborative personalized tweet recommendation
subject descriptor,SIGIR 2012: Collaborative personalized tweet recommendation
term factor,SIGIR 2012: Collaborative personalized tweet recommendation
tianqi chen,SIGIR 2012: Collaborative personalized tweet recommendation
tweet a,SIGIR 2012: Collaborative personalized tweet recommendation
tweet publisher,SIGIR 2012: Collaborative personalized tweet recommendation
tweet recommendation,SIGIR 2012: Collaborative personalized tweet recommendation
twitter a twitter,SIGIR 2012: Collaborative personalized tweet recommendation
white house,SIGIR 2012: Collaborative personalized tweet recommendation
yong yu dept,SIGIR 2012: Collaborative personalized tweet recommendation
abstract social,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
average friend,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
average group size,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
behavior science,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
bill evans,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
bon jovi,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
computer application,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
computer science,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
craig david,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
em algorithm,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
evaluation in,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
friend influence,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
group size,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
guitar virtuoso,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
herbert kelman,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
ic average,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
ic least misery,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
kanye west,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
kung fu,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
kung fu panda,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
least misery,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
lee department,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
mao ye xingjie liu,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
matrix density,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
new wave,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
recall figure,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
robbie williams,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
selection in,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
si average,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
si here,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
si model,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
sig least misery,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
social influence study,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
social network,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
subject descriptor,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
term algorithm,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
the pennsylvania,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
threshold model,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
topic size,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
user topic weight,SIGIR 2012: Exploring social influence for recommendation: a generative model approach
alex theater,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
basilica sancti petri,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
computer science zhejiang university,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
costa coffee,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
data set,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
definition let,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
experimentation keywords,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
file gothic church baroque if1,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
france bakery,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
highland club,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
hudson hotel,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
incremental object retrieval,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
insert newentry,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
intel core,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
keda entertainment,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
late renaissance,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
lkt query result,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
los angeles,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
nunavo cinema,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
object retrieval,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
papal basilica,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
parameter range,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
park hotel,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
pasadena inn,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
radisson hotel,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
retrieval algorithm,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
rose bowl motel,SIGIR 2012: See-to-retrieve: efficient processing of spatio-visual keyword queries
