document collection,SIGIR 2012: Reactive index replication for distributed search engines
document popularity,SIGIR 2012: Reactive index replication for distributed search engines
document retrieval,SIGIR 2012: Reactive index replication for distributed search engines
false negative,SIGIR 2012: Reactive index replication for distributed search engines
false positive,SIGIR 2012: Reactive index replication for distributed search engines
focus replication,SIGIR 2012: Reactive index replication for distributed search engines
forward query,SIGIR 2012: Reactive index replication for distributed search engines
heuristic solution,SIGIR 2012: Reactive index replication for distributed search engines
hit rate,SIGIR 2012: Reactive index replication for distributed search engines
index generation,SIGIR 2012: Reactive index replication for distributed search engines
index selection,SIGIR 2012: Reactive index replication for distributed search engines
index size,SIGIR 2012: Reactive index replication for distributed search engines
index structure,SIGIR 2012: Reactive index replication for distributed search engines
information retrieval,SIGIR 2012: Reactive index replication for distributed search engines
information retrieval system,SIGIR 2012: Reactive index replication for distributed search engines
information storage system,SIGIR 2012: Reactive index replication for distributed search engines
information system,SIGIR 2012: Reactive index replication for distributed search engines
international conference,SIGIR 2012: Reactive index replication for distributed search engines
inverted index,SIGIR 2012: Reactive index replication for distributed search engines
inverted list,SIGIR 2012: Reactive index replication for distributed search engines
knowledge management,SIGIR 2012: Reactive index replication for distributed search engines
knowledge score,SIGIR 2012: Reactive index replication for distributed search engines
large scale,SIGIR 2012: Reactive index replication for distributed search engines
local knowledge,SIGIR 2012: Reactive index replication for distributed search engines
local query processing,SIGIR 2012: Reactive index replication for distributed search engines
long query,SIGIR 2012: Reactive index replication for distributed search engines
machine learning,SIGIR 2012: Reactive index replication for distributed search engines
machine learning algorithm,SIGIR 2012: Reactive index replication for distributed search engines
optimal query,SIGIR 2012: Reactive index replication for distributed search engines
partial information,SIGIR 2012: Reactive index replication for distributed search engines
partial knowledge,SIGIR 2012: Reactive index replication for distributed search engines
partial score,SIGIR 2012: Reactive index replication for distributed search engines
posting entry,SIGIR 2012: Reactive index replication for distributed search engines
posting list,SIGIR 2012: Reactive index replication for distributed search engines
processing performance,SIGIR 2012: Reactive index replication for distributed search engines
query arrives,SIGIR 2012: Reactive index replication for distributed search engines
query evaluation,SIGIR 2012: Reactive index replication for distributed search engines
query execution,SIGIR 2012: Reactive index replication for distributed search engines
query forwarding,SIGIR 2012: Reactive index replication for distributed search engines
query increase,SIGIR 2012: Reactive index replication for distributed search engines
query length,SIGIR 2012: Reactive index replication for distributed search engines
query locality,SIGIR 2012: Reactive index replication for distributed search engines
query log,SIGIR 2012: Reactive index replication for distributed search engines
query nevertheless,SIGIR 2012: Reactive index replication for distributed search engines
query processing,SIGIR 2012: Reactive index replication for distributed search engines
query processor,SIGIR 2012: Reactive index replication for distributed search engines
query q,SIGIR 2012: Reactive index replication for distributed search engines
query replication,SIGIR 2012: Reactive index replication for distributed search engines
query result,SIGIR 2012: Reactive index replication for distributed search engines
query stream,SIGIR 2012: Reactive index replication for distributed search engines
query term,SIGIR 2012: Reactive index replication for distributed search engines
ranking function,SIGIR 2012: Reactive index replication for distributed search engines
ranking function term,SIGIR 2012: Reactive index replication for distributed search engines
relevant search,SIGIR 2012: Reactive index replication for distributed search engines
response time,SIGIR 2012: Reactive index replication for distributed search engines
result set,SIGIR 2012: Reactive index replication for distributed search engines
running query,SIGIR 2012: Reactive index replication for distributed search engines
score threshold,SIGIR 2012: Reactive index replication for distributed search engines
scoring function,SIGIR 2012: Reactive index replication for distributed search engines
search engine,SIGIR 2012: Reactive index replication for distributed search engines
search engine site search engine,SIGIR 2012: Reactive index replication for distributed search engines
search result,SIGIR 2012: Reactive index replication for distributed search engines
search site,SIGIR 2012: Reactive index replication for distributed search engines
search site engine,SIGIR 2012: Reactive index replication for distributed search engines
selection algorithm,SIGIR 2012: Reactive index replication for distributed search engines
sliding window,SIGIR 2012: Reactive index replication for distributed search engines
sorted heap,SIGIR 2012: Reactive index replication for distributed search engines
